Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Central Europe and the Baltics,CEB,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,99.4733200073242,99.4839324951172,99.4909515380859,99.4573593139648,99.4681777954102,99.4726715087891,99.4890823364258,99.4984664916992,..,..
Central Europe and the Baltics,CEB,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,99.2072525024414,99.2277221679688,99.2595596313477,99.3820571899414,99.4093627929688,99.437629699707,99.4620971679688,99.4763793945312,..,..
Central Europe and the Baltics,CEB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.8691632333314,4.65300774010684,4.43311578591842,4.2370588675825,4.05746028397598,3.9944836328859,3.92952886675911,3.92088972010921,3.91337411673734,..
Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,3219.68827173818,3269.98432817621,3505.10621501561,3515.76621670583,3543.32390703605,3250.74974734387,3765.51079786712,4113.00084852322,4322.18279373346,4529.82686738144
Early-demographic dividend,EAR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,78.0110092163086,78.6787033081055,78.9388809204102,79.2979125976562,79.5661773681641,80.073860168457,80.5022735595703,81.0057601928711,81.4959564208984,..
Early-demographic dividend,EAR,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,84.1802673339844,84.6560592651367,84.8146667480469,84.9673385620117,85.1072235107422,85.5045471191406,85.8330764770508,86.2001190185547,86.5607299804688,..
Early-demographic dividend,EAR,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,71.7043228149414,72.5674667358398,72.9335174560547,73.5070266723633,73.9110717773438,74.5339736938477,75.0648803710938,75.7134628295898,76.3357620239258,..
Early-demographic dividend,EAR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,33.7182292440767,32.4493821182906,31.2890875640493,30.2298481709763,29.2451526731132,28.2962304261502,27.3828551047971,26.5516744711551,25.7356924158151,..
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,9657.52889618953,9928.67149927477,10526.6771695761,11394.4809001741,11578.2748298091,11595.2940923559,13282.7636699758,13084.2848090909,13117.90954458,13349.0833109152
East Asia & Pacific,EAS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,94.9279174804688,95.1319580078125,95.3230514526367,95.3694305419922,95.8068771362305,96.0287017822266,96.1649322509766,96.3009262084961,96.4304885864258,..
East Asia & Pacific,EAS,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,96.89501953125,97.0111312866211,97.0958709716797,97.0507507324219,97.4105072021484,97.5836868286133,97.6604766845703,97.7369079589844,97.8067169189453,..
East Asia & Pacific,EAS,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,92.9411468505859,93.2339401245117,93.5327224731445,93.6723403930664,94.1887588500977,94.460319519043,94.6568832397461,94.8533477783203,95.0429000854492,..
East Asia & Pacific,EAS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,13.5,12.7,12.1,12.1,11.8,12,11.9,11.8,11.6,..
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,6589.77384002779,6683.18386893998,7241.92533795167,8045.94448809301,8286.43967532333,8391.36838432688,9974.63640001599,10106.8725194012,10125.7668065643,10396.8255168912
East Asia & Pacific (excluding high income),EAP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,95.1985397338867,95.401496887207,95.5915908813477,95.6321334838867,96.0468826293945,96.2685317993164,96.4064712524414,96.5467529296875,96.6776275634766,..
East Asia & Pacific (excluding high income),EAP,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,97.1819686889648,97.2939376831055,97.3729629516602,97.3221206665039,97.6593017578125,97.8317565917969,97.9073715209961,97.9854507446289,98.0540618896484,..
East Asia & Pacific (excluding high income),EAP,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,93.1938095092773,93.488899230957,93.791633605957,93.92529296875,94.4189300537109,94.6906585693359,94.89208984375,95.0957336425781,95.289436340332,..
East Asia & Pacific (excluding high income),EAP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.1236722092716,13.3481054035996,12.7061352288216,12.6803994286295,12.3823972395839,12.5869944722223,12.547202398466,12.506974447304,12.3149132336445,..
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,6664.48716537469,6758.74015480622,7323.51023176133,8136.36881824421,8379.40686898285,8485.42025780464,10086.4785164265,10220.360503609,10239.674334039,10513.9755660123
East Asia & Pacific (IDA & IBRD countries),TEA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,95.1380081176758,95.3435592651367,95.5360488891602,95.5771331787109,95.9971618652344,96.2216720581055,96.3614196777344,96.5035629272461,96.6361923217773,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,97.1476821899414,97.2609634399414,97.3408889770508,97.2893905639648,97.6306686401367,97.8052368164062,97.8817825317383,97.960823059082,98.0303192138672,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,93.1049728393555,93.4040908813477,93.7109069824219,93.8464889526367,94.3467330932617,94.6221923828125,94.8264465332031,95.0329437255859,95.2293701171875,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.0881626251997,13.3121020344373,12.6748371076301,12.6527818290033,12.3564694277262,12.5638036399223,12.5217289355661,12.4761247532852,12.2765509315217,..
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,34467.5766635134,35232.2695661265,37237.5363554552,40096.712205156,39212.5111497975,38234.5335889285,42967.2551656434,41446.4322827569,45068.7010930397,46724.355622795
Euro area,EMU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.18124945321777,3.16148384071981,3.13924972204618,3.12113123920241,3.06109921374487,3.03698022817174,3.05787567846989,3.02990230182414,3.00512301199409,..
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,22676.9494565466,22496.7758500912,23780.6167949133,25362.6758114579,24975.4166431436,24121.4791035767,27591.4108786977,27782.8616206223,29835.7180523654,31392.581963732
Europe & Central Asia,ECS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,98.281852722168,98.3389129638672,98.4179763793945,98.5017929077148,98.5640106201172,98.6038284301758,98.6462783813477,98.664421081543,98.6887130737305,..
Europe & Central Asia,ECS,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,98.8208084106445,98.8537063598633,98.9032974243164,98.9566421508789,98.9942626953125,99.0203323364258,99.0468215942383,99.0533294677734,..,..
Europe & Central Asia,ECS,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,97.7924118041992,97.8725891113281,97.9788208007812,98.0906372070312,98.1756362915039,98.2269973754883,98.2852096557617,98.3143920898438,98.3508224487305,..
Europe & Central Asia,ECS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8,7.6,7.4,7.2,7,6.9,6.7,6.6,6.6,..
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,6282.95418433325,5977.68550933388,6112.70276991575,5952.2500299061,6020.63670154835,5733.41761868436,6623.35137698536,7247.60981221236,8571.4101866164,9668.56270854153
Europe & Central Asia (excluding high income),ECA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,98.4249725341797,98.5269012451172,98.6416091918945,98.6930389404297,98.8225708007812,98.8650970458984,98.9192733764648,98.9655075073242,98.9917221069336,..
Europe & Central Asia (excluding high income),ECA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,99.4404296875,99.4877777099609,99.5426483154297,99.5631790161133,99.6236419677734,99.6395416259766,99.6585006713867,99.6710815429688,99.6778564453125,..
Europe & Central Asia (excluding high income),ECA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,97.4875030517578,97.6393280029297,97.8082504272461,97.8878936767578,98.0803604125977,98.1478729248047,98.2341384887695,98.311393737793,98.3591995239258,..
Europe & Central Asia (excluding high income),ECA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.1877653545582,13.5205168748911,13.0813559660252,12.73597911055,12.463226083948,12.1551526460306,11.9176977604447,11.7494303786583,11.8860410451798,..
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,8004.56641973475,7653.97807124132,8560.70709859886,8890.61596620106,9034.43209100317,8456.58174660206,9987.98864443054,11410.4415323006,12106.9240912296,13257.56545104
Europe & Central Asia (IDA & IBRD countries),TEC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,98.9967422485352,99.0506896972656,99.1112518310547,99.2119903564453,99.2800216674805,99.3040924072266,99.3343734741211,99.3574523925781,99.3811874389648,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,99.5326232910156,99.5590362548828,99.5880279541016,99.6515579223633,99.6852188110352,99.6938095092773,99.708122253418,99.7167129516602,99.7225036621094,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,98.5182266235352,98.5977783203125,98.6860198974609,98.819450378418,98.9179534912109,98.9534225463867,99.0002365112305,99.0364379882812,99.0769119262695,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,11.1734339546534,10.600246224994,10.2361551385643,9.9385404650361,9.72256083968198,9.46628151990603,9.27095003536383,9.12374934703656,9.17673225325607,..
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,30769.090644109,31462.4341209885,33391.9679020533,36054.3954466385,35374.6443827131,34698.4032089427,39214.3660784805,37962.8295010744,41392.0743803078,43145.1566930223
European Union,EUU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
European Union,EUU,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..
European Union,EUU,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..
European Union,EUU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.52981745343064,3.46963134457982,3.41215159530482,3.34760221362294,3.25836400565364,3.21949239060874,3.21384433385185,3.18683214828156,3.17037478192545,..
Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,1818.81253623582,1639.70719384628,1710.94051282318,1828.22724414509,1898.51220216848,1689.91690757517,1763.84589367628,1903.89887310976,1781.86010011545,1690.97291408665
Fragile and conflict affected situations,FCS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,63.9676208496094,64.4507369995117,65.0863494873047,65.0842590332031,65.7474212646484,65.6681976318359,65.7857437133789,65.9131927490234,65.8525772094727,..
Fragile and conflict affected situations,FCS,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,71.6560592651367,71.9241714477539,72.3941802978516,72.3645401000977,72.8813095092773,72.7932586669922,72.8541717529297,72.9153900146484,72.8105087280273,..
Fragile and conflict affected situations,FCS,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,56.4925918579102,57.1802787780762,57.9722785949707,57.9931411743164,58.7957382202148,58.7222213745117,58.8910102844238,59.0803298950195,59.0675582885742,..
Fragile and conflict affected situations,FCS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,56.292241585883,55.4332642403042,54.7015660171431,52.3196038345015,51.0617437377142,49.4701573895416,48.4631768135559,48.4897473679218,45.9454027776619,..
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,917.999801798178,900.498036025473,939.745532135346,977.345900504428,984.570661558162,968.074022023344,1049.99987506014,1111.39185793698,1173.17370951469,1272.36066941335
Heavily indebted poor countries (HIPC),HPC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,60.8749885559082,61.4943389892578,62.6077117919922,64.1616592407227,64.3510589599609,64.6118316650391,65.0950088500977,65.5521392822266,65.9208297729492,..
Heavily indebted poor countries (HIPC),HPC,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,69.0814514160156,69.3991088867188,70.2683181762695,71.6061172485352,71.5475692749023,71.7008972167969,72.0230865478516,72.3272018432617,72.568603515625,..
Heavily indebted poor countries (HIPC),HPC,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,52.9059982299805,53.8140602111816,55.1596908569336,56.9196891784668,57.3472290039062,57.7105293273926,58.3485107421875,58.9537582397461,59.445930480957,..
Heavily indebted poor countries (HIPC),HPC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,51.6687761264626,50.2269860030065,49.2879045338745,47.6038261321914,46.5290188133556,44.9638438232595,43.9350670309859,44.0104847065421,41.3600560328369,..
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,36571.192904688,37055.7538854894,38782.9175406853,41079.7872699609,41351.4989053257,40219.1360185556,45211.9410454248,46655.1648590412,48708.4624685822,50443.9276011317
High income,HIC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,98.1199722290039,..,..,..,..
High income,HIC,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.9,4.7,4.6,4.4,4.3,4.3,4.2,4.2,4.1,..
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,5572.51411128581,5560.96329446574,6080.71326559023,6429.48761275569,6517.95432240943,6236.68120499036,7366.1147382175,7745.39306575372,7964.73675347128,8253.92125275536
IBRD only,IBD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,88.3388214111328,88.5159606933594,88.6870803833008,88.9081726074219,88.9448471069336,89.2458877563477,89.4754104614258,89.7976379394531,90.0989685058594,..
IBRD only,IBD,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,91.9853134155273,92.0400314331055,92.1076278686523,92.2279586791992,92.1924133300781,92.4246368408203,92.5746383666992,92.8074035644531,93.0214920043945,..
IBRD only,IBD,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,84.6835327148438,84.9838485717773,85.2584533691406,85.5801467895508,85.6885986328125,86.0542068481445,86.3677062988281,86.7789077758789,87.1676483154297,..
IBRD only,IBD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,21.8814857382177,20.891497644478,19.8921923488784,19.5785117970087,18.9055225641147,18.5928735549577,18.1460778280348,17.7571168549093,17.3059259032933,..
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,4494.4411970331,4467.69831583104,4853.16565473343,5111.82139451166,5169.58132257986,4932.64621363093,5764.25548879942,6043.77728725502,6162.30588823383,6351.48106277471
IDA & IBRD total,IBT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,83.314323425293,83.7035293579102,83.915153503418,84.2388763427734,84.3611907958984,84.5998992919922,84.823486328125,85.1005783081055,85.3520431518555,..
IDA & IBRD total,IBT,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,87.8580627441406,88.1147613525391,88.2380218505859,88.4304962158203,88.4655914306641,88.6448974609375,88.798713684082,88.9905090332031,89.1605834960938,..
IDA & IBRD total,IBT,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,78.7801284790039,79.3039093017578,79.6049118041992,80.0602722167969,80.2699584960938,80.5646514892578,80.8622970581055,81.2246322631836,81.5577926635742,..
IDA & IBRD total,IBT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,34.3036394858353,33.2297504955127,32.4046382256703,31.7816732523862,31.1087124272407,30.768023101735,30.3354112438244,30.1389107010954,29.1378116819422,..
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,1947.83629776554,1790.52401341516,1804.57402176769,1869.41970744766,1878.13375771486,1735.42504387769,1857.19734593257,1962.52152270807,1729.91982930792,1565.83627113068
IDA blend,IDB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,64.9576721191406,65.6732635498047,65.837028503418,66.2510223388672,66.3768463134766,66.7794418334961,67.1632766723633,67.5266723632812,67.8960494995117,..
IDA blend,IDB,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,73.9762496948242,74.5011596679688,74.9047317504883,74.8258666992188,74.7158889770508,75.0099411010742,75.2880783081055,75.5403594970703,75.7923278808594,..
IDA blend,IDB,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,55.8170700073242,56.7651100158691,56.7264289855957,57.6613807678223,58.0456199645996,58.5747909545898,59.0729598999023,59.5557708740234,60.0448684692383,..
IDA blend,IDB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,61.0172110589809,59.7387697723443,58.4150306171814,56.8953832803911,55.4405844429813,53.9202572114668,52.4355453327047,50.9914254908524,49.5417880591402,..
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,1023.94411088699,1058.23347491943,1116.07416051941,1160.50418891873,1194.07215693518,1179.86645615956,1254.09572124934,1330.40253875948,1347.74690969092,1444.42895490433
IDA only,IDX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,64.0593566894531,65.7944717407227,66.6250305175781,67.8368682861328,68.7985687255859,69.0157623291016,69.5356674194336,69.9448623657227,70.3004608154297,..
IDA only,IDX,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,71.1891708374023,72.7163162231445,73.3097610473633,74.3393020629883,75.140739440918,75.2808685302734,75.7425384521484,76.0240936279297,76.26904296875,..
IDA only,IDX,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,57.1703910827637,59.1085205078125,60.1667709350586,61.5540504455566,62.6696701049805,62.9617195129395,63.5345497131348,64.0677719116211,64.5311889648438,..
IDA only,IDX,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,48.3346454118107,47.155152334448,46.2502667775613,43.9276981822977,42.7511955922775,41.3770079139356,40.5009461575421,40.5319767556079,38.3197770437326,..
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,1350.62840308024,1316.75105884171,1358.71074719415,1409.89867481954,1434.20463760134,1374.49201596905,1465.04691576142,1551.17381360191,1480.94361341054,1486.64710905859
IDA total,IDA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,64.3584671020508,65.7542266845703,66.364616394043,67.3140869140625,68.0025634765625,68.2826690673828,68.7595062255859,69.1547012329102,69.515007019043,..
IDA total,IDA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,72.1318969726562,73.3173904418945,73.8437194824219,74.5016326904297,74.9995193481445,75.1911087036133,75.5923385620117,75.8644714355469,76.1117706298828,..
IDA total,IDA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,56.7267913818359,58.3417015075684,59.0443382263184,60.2859191894531,61.1665115356445,61.5386581420898,62.0894584655762,62.6076583862305,63.079891204834,..
IDA total,IDA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,52.9565538330763,51.6859645921813,50.5948911929501,48.5145941529772,47.1954776104743,45.736384443873,44.6460203206208,44.1536280844604,42.1951603422233,..
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,8325.54664463079,8290.74162992552,9131.37216704566,9959.66551035411,10112.2012892771,9869.54019951006,11755.4245358535,12280.1075352976,12422.7253981593,12843.3344406811
Late-demographic dividend,LTE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,95.65283203125,95.8741836547852,96.0356369018555,96.1808090209961,96.3095626831055,96.4379501342773,96.5643997192383,96.6875,96.8044586181641,..
Late-demographic dividend,LTE,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,97.2248077392578,97.3761367797852,97.45068359375,97.5384826660156,97.6184768676758,97.7007217407227,97.7848968505859,97.8596801757812,97.9292831420898,..
Late-demographic dividend,LTE,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,94.0946426391602,94.3862762451172,94.6338882446289,94.8361892700195,95.0135269165039,95.1848297119141,95.3573303222656,95.5273895263672,95.690559387207,..
Late-demographic dividend,LTE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,9.79186098217097,9.3191959384053,8.72997585765813,8.42571688686783,8.16102174023507,8.01259746974431,7.84904402519256,7.74327168139762,7.5706602286046,..
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,8758.631461288,8460.65543617298,9308.69617088017,9032.03848276062,8830.22782156102,7445.29645309345,8597.53194021339,9716.03266743824,10838.827948659,11044.6796556507
Latin America & Caribbean,LCN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,93.4268569946289,93.8683166503906,93.8994674682617,94.0859069824219,94.2556686401367,94.3133087158203,94.4938201904297,94.6469192504883,94.7900085449219,..
Latin America & Caribbean,LCN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,93.9016799926758,94.3150100708008,94.3244094848633,94.4897918701172,94.64306640625,94.6939468383789,94.8432006835938,94.9902114868164,95.1193618774414,..
Latin America & Caribbean,LCN,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,92.9796600341797,93.4474868774414,93.4989318847656,93.7052536010742,93.8907775878906,93.9520568847656,94.1651382446289,94.3220901489258,94.4765701293945,..
Latin America & Caribbean,LCN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,15.6,15.8,15.2,14.9,14.6,14.3,14.1,13.8,13.5,..
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,8307.33369621788,7975.72164827005,8811.13555430764,8468.20128438484,8266.47471229954,6892.38171560913,7955.36133413771,9093.65274220086,10166.928671097,10344.66889924
Latin America & Caribbean (excluding high income),LAC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,93.0823669433594,93.5396881103516,93.5869293212891,93.7893981933594,93.9766464233398,94.0372924804688,94.2322006225586,94.396369934082,94.546272277832,..
Latin America & Caribbean (excluding high income),LAC,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,93.5979537963867,94.0303421020508,94.0560073852539,94.2348098754883,94.4038619995117,94.4577102661133,94.6176605224609,94.7758102416992,94.911018371582,..
Latin America & Caribbean (excluding high income),LAC,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,92.5973892211914,93.0779724121094,93.1452484130859,93.370002746582,93.5746078491211,93.6383514404297,93.8697814941406,94.037353515625,94.1992568969727,..
Latin America & Caribbean (excluding high income),LAC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,15.7977820988667,15.8279420916708,15.1106075883306,14.7679407872851,14.4913290901461,14.2127372030552,13.9215782793868,13.6510686282049,13.3682618891253,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,8616.95753415631,8301.80532535391,9163.64829375482,8875.74361403055,8654.9472124286,7240.29672376392,8382.42554035091,9482.77639942335,10593.1164302324,10784.3171528207
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,93.2980575561523,93.7537612915039,93.7869262695312,93.9797515869141,94.1554336547852,94.2155609130859,94.4023590087891,94.5612564086914,94.7093887329102,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,93.7855377197266,94.2121887207031,94.2228698730469,94.3939514160156,94.5525894165039,94.6059188842773,94.7602920532227,94.9130401611328,95.0468902587891,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,92.8390884399414,93.3219680786133,93.3761215209961,93.5894470214844,93.7814102172852,93.8450775146484,94.0656509399414,94.2283477783203,94.3881301879883,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,15.6979020474724,15.974321307192,15.3161494186166,14.9730038361273,14.6886102237351,14.4187896982468,14.1464722886566,13.8758102791969,13.6285676732373,..
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,970.916596442798,963.946548212227,1030.33002221326,1072.37486063383,1104.18633151052,1088.70490856513,1161.529354921,1273.78979194705,1254.2327931358,1325.30935386629
Least developed countries: UN classification,LDC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,61.7778701782227,63.6640892028809,64.5989532470703,64.9385299682617,65.9840393066406,66.2228164672852,66.8311614990234,67.3130035400391,67.7145690917969,..
Least developed countries: UN classification,LDC,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,69.6447601318359,71.310188293457,71.9770431518555,72.1855316162109,73.0437622070312,73.1781616210938,73.6971969604492,74.0156021118164,74.2736511230469,..
Least developed countries: UN classification,LDC,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,54.1871185302734,56.2880210876465,57.4794082641602,57.9440498352051,59.1696395874023,59.5096397399902,60.2000617980957,60.8404006958008,61.3816986083984,..
Least developed countries: UN classification,LDC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,50.25202219685,48.9503544372124,47.9454329909933,45.5085858986774,44.3125367635008,42.8731198848264,41.9477612359958,41.9506230406724,39.6616837734436,..
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,4282.04601624269,4269.77006692862,4607.31736311311,4846.86334479652,4904.42291649614,4698.51752976729,5485.92472057214,5702.28344160279,5819.84086254913,5974.80452228262
